file,DDA_check,SF_check,Npp,Dmob,Dve,V/V0,Mtot/Mbc,core_Df,core_Df_error,Df,Df_error,x,coating_RI,wavelength,core_PSP,Cext,Qext,Cabs,Qabs,SSA,g,Cext_HS,Qext_HS,Cabs_HS,Qabs_HS,SSA_HS,g_HS,Cext_CS,Qext_CS,Cabs_CS,Qabs_CS,SSA_CS,g_CS
532nm/k01/coated_39,TRUE,TRUE,65,0.43046593,0.307734,7.00987,5.00658,1.6922,0.0161604,nan,nan,0.388165653,(1.55+0.01j),0.532,nan,0.130261097,1.745472636,0.049447797,0.66259058,0.620394748,0.706470219,0.166825769,2.242963939,0.056428533,0.758678742,0.661751699,0.625006831,0.152352418,2.048370468,0.058647908,0.788518128,0.615051017,0.598728438
532nm/k01/coated_40,TRUE,TRUE,65,0.47289858,0.355646,10.82029,7.54686,1.6922,0.0161604,nan,nan,0.376802096,(1.55+0.01j),0.532,nan,0.210090472,2.123994692,0.0580471,0.58685066,0.723704272,0.776110577,0.247833129,2.494787859,0.060502418,0.609041645,0.755874375,0.640503967,0.224538964,2.26029943,0.063074065,0.634928884,0.719095233,0.608758419
532nm/k01/coated_41,TRUE,TRUE,65,0.509384151,0.393138,14.61565,10.0771,1.66919,0.0266253,nan,nan,0.371117414,(1.55+0.01j),0.532,nan,0.301415726,2.496013322,0.066201428,0.548211765,0.780365048,0.818119233,0.338264908,2.786615299,0.069147704,0.569636535,0.795581207,0.684093086,0.300953943,2.479248777,0.067190552,0.553513583,0.776741411,0.62655723
532nm/k01/coated_42,TRUE,TRUE,65,0.537791951,0.42402,18.33775,12.5585,1.66919,0.0266253,nan,nan,0.366892715,(1.55+0.01j),0.532,nan,0.397059422,2.819403584,0.073263816,0.520225073,0.815483999,0.840830472,0.445546575,3.155226532,0.079151958,0.560530303,0.822348634,0.724018403,0.401829558,2.845635796,0.072951019,0.516617126,0.81845283,0.653675227
532nm/k01/coated_43,TRUE,TRUE,65,0.563217211,0.451472,22.135,15.09,1.67745,0.0284888,nan,nan,0.363749369,(1.55+0.01j),0.532,nan,0.492650045,3.078485281,0.079308962,0.495588045,0.83901562,0.852002145,0.548628345,3.427099538,0.083837351,0.523704158,0.847187351,0.73888114,0.508995437,3.179525892,0.076872563,0.48019744,0.848971999,0.662726372
532nm/k01/coated_44,TRUE,TRUE,79,None,0.1729106,1.02265,1.0151,1.82795,0.0207566,nan,nan,None,(1.55+0.01j),0.532,nan,0.03946769,1.707482288,0.032509097,1.406434131,0.176311145,0.686263099,0.054565737,2.323736641,0.035341368,1.505047628,0.352315748,0.25266401,0.054642593,2.327009639,0.035316285,1.503979447,0.353685768,0.249649654
532nm/k01/coated_45,TRUE,TRUE,79,0.386925478,0.233896,2.5312,2.0208,1.82795,0.0207566,nan,nan,0.428342084,(1.55+0.01j),0.532,nan,0.080912935,1.58217759,0.0476038,0.93084827,0.41166638,0.713237855,0.088812129,2.066982555,0.049313062,1.147695028,0.444748566,0.48805856,0.087163553,2.028614155,0.04839416,1.126308832,0.444789031,0.40032639
532nm/k01/coated_46,TRUE,TRUE,79,0.464522334,0.328652,7.022095,5.01473,1.83346,0.0229682,nan,nan,0.388095993,(1.55+0.01j),0.532,nan,0.16656845,1.952029131,0.061185164,0.717033878,0.632672553,0.776748337,0.2041205,2.406158224,0.06572867,0.77480498,0.677990844,0.631324433,0.182471149,2.150957191,0.068220196,0.804174916,0.626131604,0.610697218
532nm/k01/coated_47,TRUE,TRUE,79,0.504891364,0.379952,10.850395,7.56693,1.8267,0.0211994,nan,nan,0.375429803,(1.55+0.01j),0.532,nan,0.266426721,2.355795464,0.072109944,0.637609764,0.729344176,0.818490034,0.306393264,2.702289431,0.07487807,0.66040034,0.755614505,0.672036731,0.268182716,2.36528476,0.073604889,0.649171297,0.725542012,0.619382107
532nm/k01/coated_48,TRUE,TRUE,79,0.53954226,0.419424,14.59555,10.0637,1.83558,0.0202085,nan,nan,0.369055101,(1.55+0.01j),0.532,nan,0.373318429,2.711337782,0.081063127,0.588745434,0.782857954,0.837251693,0.430822516,3.118185559,0.08837184,0.639613261,0.79487646,0.723341348,0.380839851,2.756423537,0.080705622,0.584127093,0.788085145,0.647539888
532nm/k01/coated_49,TRUE,TRUE,79,0.569321805,0.451876,18.2524,12.5016,1.84111,0.0197935,nan,nan,0.365097316,(1.55+0.01j),0.532,nan,0.480442708,2.990479288,0.088197148,0.548976476,0.816425254,0.846895889,0.54831968,3.419049598,0.094455608,0.588978331,0.827736243,0.741062197,0.503805342,3.141480259,0.085361852,0.532274177,0.830565805,0.657251827
532nm/k01/coated_50,TRUE,TRUE,79,0.594451307,0.4813,22.05505,15.0367,1.84111,0.0197935,nan,nan,0.361626611,(1.55+0.01j),0.532,nan,0.583587888,3.203478323,0.09448951,0.518679542,0.838088637,0.855416026,0.639770845,3.516436996,0.095428711,0.524514444,0.850839232,0.737269686,0.590381136,3.244971359,0.086148345,0.473505835,0.854080119,0.648193838
532nm/k01/coated_51,TRUE,TRUE,86,None,0.1778986,1.02322,1.01548,1.9611,0.0267268,nan,nan,None,(1.55+0.01j),0.532,nan,0.042791528,1.74846305,0.034936447,1.427504207,0.183566272,0.73141707,0.059702103,2.401898711,0.038098738,1.53276524,0.361852674,0.268189332,0.059775374,2.404846482,0.038061478,1.531266249,0.363258212,0.264972255
532nm/k01/coated_52,TRUE,TRUE,86,0.414500837,0.240566,2.53018,2.02012,1.97093,0.0233879,nan,nan,0.434419478,(1.55+0.01j),0.532,nan,0.088955203,1.635864559,0.051044201,0.938690447,0.426180828,0.754130118,0.09753928,2.145957761,0.053473746,1.176473718,0.451772193,0.509347613,0.09440793,2.077065069,0.052121886,1.146731505,0.447907761,0.425282456
532nm/k01/coated_53,TRUE,TRUE,86,0.487455882,0.338958,7.07767,5.05178,1.96707,0.0227407,nan,nan,0.390005324,(1.55+0.01j),0.532,nan,0.190289289,2.108090228,0.066494609,0.736650161,0.650560421,0.79522036,0.223310226,2.47472504,0.070564534,0.781996516,0.684006707,0.637243564,0.197291778,2.186388469,0.072652499,0.805135363,0.631751002,0.614297209
532nm/k01/coated_54,TRUE,TRUE,86,0.527603843,0.389642,10.75105,7.5007,1.95426,0.0282954,nan,nan,0.377719812,(1.55+0.01j),0.532,nan,0.305718762,2.557802163,0.078618929,0.657766848,0.742839045,0.82521125,0.334716898,2.8070893,0.082648781,0.693130555,0.753078552,0.687930908,0.289467447,2.427606666,0.079046543,0.662920538,0.726924239,0.626248553
532nm/k01/coated_55,TRUE,TRUE,86,0.560872553,0.430822,14.53255,10.0217,1.96069,0.0165948,nan,nan,0.370329429,(1.55+0.01j),0.532,nan,0.420840377,2.884194959,0.088344549,0.605462112,0.790075872,0.843522534,0.473364287,3.247206168,0.096444857,0.661596881,0.796256583,0.734516033,0.422012006,2.89493742,0.087059655,0.597215836,0.793703369,0.653086157
532nm/k01/coated_56,TRUE,TRUE,86,0.589456896,0.46506,18.28,12.52,1.96069,0.0165948,nan,nan,0.365539807,(1.55+0.01j),0.532,nan,0.534248366,3.138435419,0.097052187,0.57013187,0.818338824,0.855768233,0.589633004,3.471154377,0.099962145,0.588474584,0.830467182,0.741621376,0.54281248,3.195523152,0.089984777,0.529738073,0.83422493,0.651824518
532nm/k01/coated_57,TRUE,TRUE,86,0.616771475,0.495344,22.0888,15.0592,1.96638,0.00962111,nan,nan,0.362375941,(1.55+0.01j),0.532,nan,0.645929998,3.351151705,0.105426487,0.546963531,0.836783417,0.865848731,0.680313845,3.530251241,0.102038993,0.529495738,0.850011882,0.734349149,0.621305976,3.224050501,0.090566181,0.469961583,0.854232562,0.641682173
532nm/k01/coated_58,TRUE,TRUE,93,None,0.1825366,1.022425,1.01495,1.9665,0.0199324,nan,nan,None,(1.55+0.01j),0.532,nan,0.05063684,1.873114579,0.040459412,1.496639876,0.200988614,0.733275692,0.064646007,2.470312575,0.040712735,1.555752425,0.370220416,0.282621671,0.064707729,2.472671151,0.040664131,1.5538951,0.371572277,0.279411638
532nm/k01/coated_59,TRUE,TRUE,93,0.41761159,0.246468,2.516905,2.01127,1.9604,0.0109696,nan,nan,0.429999512,(1.55+0.01j),0.532,nan,0.097632972,1.718248701,0.05489646,0.966126198,0.437726217,0.752928839,0.105709788,2.215665717,0.057341146,1.201864207,0.457560679,0.525955078,0.101092112,2.118879728,0.055590948,1.165180262,0.450096083,0.446591956
532nm/k01/coated_60,TRUE,TRUE,93,0.501521065,0.347816,7.073425,5.04895,1.96005,0.0160797,nan,nan,0.389737531,(1.55+0.01j),0.532,nan,0.204959332,2.155579795,0.071379297,0.750703899,0.651739221,0.802579345,0.241015014,2.536618193,0.075609098,0.795765423,0.686288845,0.644782136,0.210428035,2.214698466,0.076910452,0.809461823,0.634504726,0.617574917
532nm/k01/coated_61,TRUE,TRUE,93,0.545854515,0.400132,10.76935,7.5129,1.95934,0.014554,nan,nan,0.378284766,(1.55+0.01j),0.532,nan,0.326296047,2.582977111,0.084470387,0.668672139,0.741123475,0.83446189,0.368136327,2.92760327,0.09111107,0.724560572,0.752507254,0.704659046,0.316187276,2.514478563,0.084961318,0.675654679,0.731294317,0.634437214
532nm/k01/coated_62,TRUE,TRUE,93,0.580983795,0.442262,14.542,10.028,1.9556,0.00955962,nan,nan,0.371177387,(1.55+0.01j),0.532,nan,0.448236994,2.913918655,0.094975836,0.617423069,0.788112455,0.851500519,0.514047146,3.346214834,0.103275731,0.672278383,0.799092881,0.741128551,0.463219336,3.015348734,0.092846319,0.604387618,0.799562946,0.654679693
532nm/k01/coated_63,TRUE,TRUE,93,0.613824784,0.477326,18.2821,12.5214,1.95224,0.0166688,nan,nan,0.367147686,(1.55+0.01j),0.532,nan,0.567324156,3.164727833,0.104189053,0.58120211,0.816350049,0.863251897,0.624848201,3.491841002,0.105237659,0.588099911,0.83157884,0.739989121,0.572414438,3.198825253,0.094018713,0.525405045,0.835750626,0.645196093
532nm/k01/coated_64,TRUE,TRUE,93,0.643285984,0.508638,22.12135,15.0809,1.94677,0.0116756,nan,nan,0.364119285,(1.55+0.01j),0.532,nan,0.682191322,3.360986227,0.112693797,0.555214186,0.83480617,0.871335172,0.723208052,3.559227641,0.110318931,0.542928397,0.847458929,0.732871661,0.653520462,3.216264097,0.095624778,0.470611954,0.853677453,0.638498248
532nm/k01/coated_65,TRUE,TRUE,101,None,0.1875528,1.021495,1.01433,1.71489,0.0164063,nan,nan,None,(1.55+0.01j),0.532,nan,0.050652626,1.857719238,0.041419769,1.519097983,0.18227795,0.701351044,0.070100932,2.53738757,0.043555963,1.576560467,0.378667853,0.29818753,0.07014623,2.539027177,0.043494302,1.574328598,0.379948111,0.295021986
532nm/k01/coated_66,TRUE,TRUE,101,0.415793561,0.253426,2.5201,2.0134,1.71075,0.0155426,nan,nan,0.422727595,(1.55+0.01j),0.532,nan,0.103179177,1.719146865,0.060313366,1.004926933,0.415450213,0.72641796,0.115280593,2.285409268,0.061677458,1.222740367,0.464979694,0.543167838,0.108787821,2.156691663,0.059516257,1.179895085,0.452914339,0.47019343
532nm/k01/coated_67,TRUE,TRUE,101,0.514978703,0.35707,7.04893,5.03262,1.71447,0.0171151,nan,nan,0.389094707,(1.55+0.01j),0.532,nan,0.212588447,2.124108062,0.077214746,0.771502248,0.636787665,0.783099481,0.261021631,2.606633008,0.081760026,0.816477861,0.686769154,0.655108378,0.224914847,2.246060844,0.081791014,0.816787311,0.636346756,0.621641859
532nm/k01/coated_68,TRUE,TRUE,101,0.563984181,0.411006,10.750045,7.50003,1.71151,0.0127519,nan,nan,0.378605906,(1.55+0.01j),0.532,nan,0.344845797,2.584709878,0.090920424,0.681472477,0.736344693,0.822750464,0.405355308,3.055270445,0.100354634,0.756399489,0.752427976,0.720286294,0.348052928,2.623367213,0.091822709,0.692092108,0.736181765,0.642952022
532nm/k01/coated_69,TRUE,TRUE,101,0.606688251,0.455184,14.6023,10.0682,1.71856,0.0144135,nan,nan,0.37271578,(1.55+0.01j),0.532,nan,0.480400548,2.964937398,0.10254536,0.632889728,0.786541959,0.849487677,0.556012477,3.416808825,0.109696551,0.674107431,0.802708473,0.744024649,0.505083186,3.103838057,0.098436723,0.604913521,0.805107899,0.651935011
532nm/k01/coated_70,TRUE,TRUE,101,0.639743224,0.490442,18.2653,12.5102,1.69795,0.0138049,nan,nan,0.368677111,(1.55+0.01j),0.532,nan,0.617192611,3.26563632,0.112552316,0.595527108,0.817638264,0.864117924,0.662091554,3.504716207,0.111978667,0.592748008,0.830871325,0.73759741,0.60032178,3.177744013,0.098559924,0.521717216,0.835821509,0.638593994
532nm/k01/coated_71,TRUE,TRUE,101,0.666593276,0.521898,22.01005,15.0067,1.71059,0.0114443,nan,nan,0.365089751,(1.55+0.01j),0.532,nan,0.749787155,3.498793131,0.12120081,0.565569252,0.838353046,0.873698242,0.774168351,3.618880699,0.121503574,0.567973281,0.843052776,0.734268688,0.693594228,3.242233763,0.102271853,0.478073839,0.852548004,0.639338577
532nm/k01/coated_72,TRUE,TRUE,126,None,0.201998,1.02238,1.01492,1.74221,0.0145564,nan,nan,None,(1.55+0.01j),0.532,nan,0.063268221,2.002978985,0.05134083,1.625375304,0.18852104,0.754356386,0.08604465,2.684972547,0.051665606,1.612194772,0.39954888,0.342332147,0.086024043,2.68432954,0.051548302,1.608534373,0.400768665,0.33891108
532nm/k01/coated_73,TRUE,TRUE,126,0.460718748,0.27324,2.530525,2.02035,1.74025,0.0148713,nan,nan,0.423964802,(1.55+0.01j),0.532,nan,0.131115347,1.878094002,0.074335746,1.064783967,0.43305076,0.767538358,0.143556431,2.448184919,0.073894856,1.260189253,0.485255691,0.579509601,0.131090599,2.235594923,0.070786092,1.207172976,0.460021597,0.52831023
532nm/k01/coated_74,TRUE,TRUE,126,0.550029001,0.384902,7.073335,5.04889,1.74082,0.0137952,nan,nan,0.38589002,(1.55+0.01j),0.532,nan,0.274880351,2.377100701,0.095120832,0.82258261,0.653955506,0.807667394,0.332320156,2.856054342,0.104329598,0.896638364,0.686056966,0.69565704,0.277119785,2.381646588,0.098679403,0.848078977,0.643910654,0.638718871
532nm/k01/coated_75,TRUE,TRUE,126,0.602440359,0.44381,10.84342,7.56228,1.73759,0.0108181,nan,nan,0.375661744,(1.55+0.01j),0.532,nan,0.438595381,2.847712749,0.111636217,0.724831797,0.745468781,0.842236982,0.516530513,3.338965509,0.123752221,0.799961254,0.760416437,0.745624997,0.456845753,2.953150252,0.111900602,0.723349813,0.755058242,0.654192115
532nm/k01/coated_76,TRUE,TRUE,126,0.641091183,0.489272,14.52865,10.0191,1.73882,0.0199196,nan,nan,0.36930896,(1.55+0.01j),0.532,nan,0.606640071,3.215672468,0.12655384,0.670835507,0.791385624,0.868825761,0.653437633,3.475469935,0.12828237,0.682301568,0.803680774,0.740956894,0.583672747,3.104408106,0.111849263,0.594898013,0.808369907,0.634993549
532nm/k01/coated_77,TRUE,TRUE,126,0.678605392,0.528184,18.27805,12.5187,1.73961,0.0165043,nan,nan,0.365702868,(1.55+0.01j),0.532,nan,0.768233981,3.500522573,0.139777111,0.636906128,0.818053986,0.883025153,0.799089716,3.646995081,0.1432082,0.653593195,0.820785831,0.740388574,0.704205893,3.213951296,0.116678088,0.532511438,0.834312537,0.636677931
532nm/k01/coated_78,TRUE,TRUE,126,0.710834993,0.561862,22.00195,15.0013,1.73782,0.013247,nan,nan,0.363001579,(1.55+0.01j),0.532,nan,0.919203212,3.702909169,0.151026984,0.608395614,0.835697938,0.888793809,0.975102962,3.932794672,0.161126523,0.649857048,0.834759477,0.754452513,0.898167656,3.622498453,0.129107038,0.52071575,0.85625508,0.668544966
532nm/k01/coated_79,TRUE,TRUE,137,None,0.20764,1.02145,1.0143,1.77409,0.0146763,nan,nan,None,(1.55+0.01j),0.532,nan,0.068131111,2.040107215,0.055659703,1.666665342,0.183050121,0.780408613,0.092380106,2.728139267,0.054816947,1.61883627,0.406615238,0.358860959,0.09232553,2.726527519,0.054682296,1.614859778,0.407722912,0.355584185
532nm/k01/coated_80,TRUE,TRUE,137,0.489812747,0.28121,2.53729,2.02486,1.7724,0.00964553,nan,nan,0.42818089,(1.55+0.01j),0.532,nan,0.138330617,1.884901668,0.079913914,1.08891201,0.42229771,0.793062844,0.155278101,2.50010822,0.078784454,1.268496066,0.492623537,0.590530773,0.14024476,2.258058772,0.07537991,1.213680054,0.462511752,0.548029146
532nm/k01/coated_81,TRUE,TRUE,137,0.588616048,0.394734,7.017715,5.01181,1.77537,0.0131475,nan,nan,0.391510692,(1.55+0.01j),0.532,nan,0.290784933,2.376939829,0.101424503,0.829066139,0.651204406,0.826669974,0.361789553,2.956358313,0.114165278,0.932899982,0.684442857,0.710839107,0.299870895,2.450390858,0.106413279,0.869554636,0.645136353,0.64696975
532nm/k01/coated_82,TRUE,TRUE,137,0.639142886,0.455418,10.777345,7.51823,1.76741,0.0159986,nan,nan,0.379778716,(1.55+0.01j),0.532,nan,0.47473478,2.907674444,0.120466314,0.737836869,0.746245021,0.859068698,0.551001957,3.382539498,0.131065676,0.804597551,0.762132105,0.747558411,0.489978113,3.007920933,0.118417351,0.726950894,0.758321143,0.651258194
532nm/k01/coated_83,TRUE,TRUE,137,0.676239056,0.5034,14.55535,10.0369,1.77805,0.0116346,nan,nan,0.372183074,(1.55+0.01j),0.532,nan,0.65226113,3.280265851,0.136074402,0.68432748,0.791380482,0.878172147,0.697468279,3.504355501,0.138943207,0.698105427,0.80078921,0.740249206,0.613489809,3.082414571,0.117835588,0.592052432,0.807925761,0.63025677
532nm/k01/coated_84,TRUE,TRUE,137,0.709063988,0.543218,18.28975,12.5265,1.77694,0.0153613,nan,nan,0.367378654,(1.55+0.01j),0.532,nan,0.824090407,3.552445576,0.149785049,0.645685509,0.81824197,0.889087748,0.8724615,3.764506797,0.159942898,0.690123433,0.816676269,0.748027283,0.773341506,3.33682272,0.126970073,0.547851915,0.835816296,0.646228226
532nm/k01/coated_85,TRUE,TRUE,137,0.734617302,0.577968,22.0291,15.0194,1.76946,0.0114325,nan,nan,0.36326764,(1.55+0.01j),0.532,nan,0.985317173,3.748870727,0.161769047,0.615488353,0.835820332,0.895541381,1.047655122,3.993198246,0.172323939,0.656822686,0.835514631,0.761783105,0.990689321,3.776069792,0.139578279,0.532010703,0.859109939,0.68102775
532nm/k01/coated_86,TRUE,TRUE,146,None,0.212222,1.02229,1.01486,1.72987,0.0147191,nan,nan,None,(1.55+0.01j),0.532,nan,0.073299868,2.104166407,0.059296727,1.702188344,0.191039103,0.752956521,0.097480425,2.755793848,0.05733928,1.620994537,0.41178672,0.372165203,0.097391524,2.753280606,0.057180966,1.616518964,0.412875331,0.368788477
532nm/k01/coated_87,TRUE,TRUE,146,0.514940379,0.287836,2.550595,2.03373,1.74094,0.0116405,nan,nan,0.431577888,(1.55+0.01j),0.532,nan,0.151162914,1.972928222,0.085701638,1.118549359,0.433051164,0.775423326,0.165131773,2.53775996,0.082820041,1.272785849,0.498460899,0.59897492,0.147909118,2.273080654,0.079201249,1.217171931,0.46452761,0.563105134
532nm/k01/coated_88,TRUE,TRUE,146,0.614591786,0.404212,7.06375,5.0425,1.72663,0.0121599,nan,nan,0.393717815,(1.55+0.01j),0.532,nan,0.318853124,2.486938057,0.110084383,0.858618034,0.654748927,0.824515354,0.391022904,3.047150538,0.122765795,0.956685282,0.686039377,0.723463587,0.324147831,2.526008651,0.113493176,0.884425923,0.649872172,0.654063601
532nm/k01/coated_89,TRUE,TRUE,146,0.712119905,0.514016,14.52565,10.0171,1.73154,0.010471,nan,nan,0.37589033,(1.55+0.01j),0.532,nan,0.687576459,3.30319182,0.145068387,0.696924252,0.789014901,0.877499692,0.735474702,3.544251912,0.149233071,0.719154032,0.797092856,0.741642851,0.640025887,3.084284161,0.123392123,0.594626528,0.807207606,0.629220322
532nm/k01/coated_90,TRUE,TRUE,146,0.748855361,0.555778,18.3616,12.5744,1.73176,0.0222453,nan,nan,0.371103694,(1.55+0.01j),0.532,nan,0.859570916,3.543146647,0.158895997,0.654968438,0.815144982,0.889730808,0.936617101,3.860730605,0.172924777,0.71279499,0.815373031,0.755419031,0.845312956,3.484375416,0.13621142,0.561462733,0.838862733,0.657589261
532nm/k01/coated_91,TRUE,TRUE,146,0.777046989,0.590622,22.036,15.024,1.72928,0.0130677,nan,nan,0.36729747,(1.55+0.01j),0.532,nan,1.01837514,3.718386839,0.171441112,0.625981868,0.831652301,0.896948004,1.091050902,3.982317585,0.178758817,0.652466698,0.83615905,0.764836613,1.044388961,3.81200228,0.146221067,0.533704454,0.859993669,0.685478909
532nm/k01/coated_92,TRUE,TRUE,13,0.138074148,0.093964,1,1,1.57499,0.0287041,nan,nan,0.483553696,(1.55+0.01j),0.532,nan,0.006330227,0.865020479,0.005720616,0.78171765,0.096301569,0.287986629,0.005831133,0.840891682,0.005095483,0.734805713,0.126158899,0.068481473,0.005831133,0.840891682,0.005095483,0.734805713,0.126158899,0.068481473
532nm/k01/coated_93,TRUE,TRUE,14,None,0.143021,3.274045,2.51603,1.57499,0.0287041,nan,nan,None,(1.55+0.01j),0.532,nan,0.011306599,0.698656273,0.008289206,0.512205782,0.26687013,0.312306431,0.011467703,0.713817059,0.008112096,0.504944406,0.292613704,0.157544621,0.01227177,0.763866922,0.008502246,0.529229622,0.30717039,0.121970848
532nm/k01/coated_94,TRUE,TRUE,14,None,0.1846662,7.047715,5.03181,1.57499,0.0287041,nan,nan,None,(1.55+0.01j),0.532,nan,0.020284596,0.75675213,0.010270878,0.383172983,0.493661176,0.393848445,0.020625879,0.77010111,0.009972824,0.372351803,0.51648972,0.268056347,0.022649393,0.845652365,0.011130535,0.415576823,0.508572505,0.218704396
532nm/k01/coated_95,TRUE,TRUE,14,None,0.213276,10.85719,7.57146,1.57499,0.0287041,nan,nan,None,(1.55+0.01j),0.532,nan,0.03161586,0.884411226,0.011830796,0.330950644,0.625795519,0.482568218,0.03222636,0.902064086,0.011520229,0.322468479,0.642521542,0.37029683,0.034390829,0.962650836,0.012962105,0.362828731,0.623094151,0.316908777
532nm/k01/coated_96,TRUE,TRUE,14,None,0.235556,14.62735,10.0849,1.59146,0.0364472,nan,nan,None,(1.55+0.01j),0.532,nan,0.044425883,1.021858898,0.013218555,0.304045685,0.70245825,0.560583523,0.045796296,1.050877595,0.013122833,0.30112678,0.713452089,0.461616383,0.04722093,1.083568351,0.014474781,0.332149642,0.69346683,0.41090372
532nm/k01/coated_97,TRUE,TRUE,14,None,0.253984,18.33625,12.5575,1.59146,0.0364472,nan,nan,None,(1.55+0.01j),0.532,nan,0.059118347,1.167726695,0.014622961,0.288837941,0.752649364,0.627875984,0.061482032,1.213516305,0.014830492,0.29272038,0.758783316,0.534291637,0.06175696,1.218942749,0.015897598,0.313782637,0.742578036,0.491439073
532nm/k01/coated_98,TRUE,TRUE,14,None,0.270404,22.1272,15.0848,1.59146,0.0364472,nan,nan,None,(1.55+0.01j),0.532,nan,0.075553181,1.318211459,0.01599371,0.279049692,0.788311891,0.678897075,0.080242986,1.397304236,0.016603665,0.289126465,0.793082668,0.585100352,0.079411043,1.382817275,0.017354314,0.302197838,0.781462205,0.552701736
532nm/k01/coated_99,TRUE,TRUE,26,0.174466176,0.1185326,1,1,1.8605,0.0366965,nan,nan,0.451943849,(1.55+0.01j),0.532,nan,0.014176179,1.236104138,0.012137408,1.058331752,0.143816674,0.3854677,0.014022705,1.270768033,0.011141187,1.00963866,0.20548941,0.110826103,0.014022705,1.270768033,0.011141187,1.00963866,0.20548941,0.110826103
532nm/k01/coated_100,TRUE,TRUE,26,None,0.1765614,3.30502,2.53668,1.8605,0.0366965,nan,nan,None,(1.55+0.01j),0.532,nan,0.024671646,1.008772095,0.015953231,0.652294298,0.353377932,0.427859713,0.026547268,1.084272457,0.016275275,0.664732519,0.386932211,0.256331672,0.028914159,1.180943598,0.017395152,0.710471756,0.398386377,0.193972492
532nm/k01/coated_101,TRUE,TRUE,26,None,0.227278,7.049425,5.03295,1.88933,0.0260157,nan,nan,None,(1.55+0.01j),0.532,nan,0.047517911,1.167967014,0.020223101,0.497073919,0.574410995,0.544701304,0.049757638,1.226464769,0.020785786,0.512344136,0.582259394,0.441672902,0.051783418,1.276397751,0.022486622,0.554267658,0.565756319,0.36213183
532nm/k01/coated_102,TRUE,TRUE,26,None,0.262176,10.82089,7.54726,1.88933,0.0260157,nan,nan,None,(1.55+0.01j),0.532,nan,0.074785567,1.389934549,0.023857161,0.443399626,0.680992442,0.653467698,0.080374794,1.488826622,0.025270204,0.468093917,0.685595414,0.568695109,0.078924704,1.4619658,0.026545799,0.491722471,0.663656653,0.510060886
532nm/k01/coated_103,TRUE,TRUE,26,None,0.289706,14.6002,10.0668,1.88933,0.0260157,nan,nan,None,(1.55+0.01j),0.532,nan,0.107694047,1.635899713,0.027298876,0.414676812,0.746514527,0.721072567,0.118196205,1.793075896,0.028936469,0.438975902,0.755182754,0.618836116,0.114393498,1.735387555,0.030144679,0.457304845,0.736482583,0.586999584
532nm/k01/coated_104,TRUE,TRUE,26,None,0.312376,18.3028,12.5352,1.88933,0.0260157,nan,nan,None,(1.55+0.01j),0.532,nan,0.143436957,1.874515461,0.030161778,0.394171214,0.789721012,0.755404307,0.156905597,2.047355385,0.030795948,0.401835572,0.803729448,0.624127356,0.153050351,1.997050877,0.032584472,0.425172816,0.787099657,0.606595842
532nm/k01/coated_105,TRUE,TRUE,26,None,0.332384,22.0501,15.0334,1.87939,0.0384293,nan,nan,None,(1.55+0.01j),0.532,nan,0.180350096,2.077606857,0.032429336,0.373581234,0.820186753,0.771137883,0.192765843,2.221569885,0.031465125,0.362626356,0.836770224,0.619980199,0.189056412,2.178819788,0.034003705,0.391882743,0.820139901,0.606951852
532nm/k01/coated_106,TRUE,TRUE,34,0.187707155,0.129627,1,1,1.94812,0.020979,nan,nan,0.438291021,(1.55+0.01j),0.532,nan,0.016296312,1.236500624,0.013795437,1.046743965,0.153462648,0.469102301,0.019736176,1.495485451,0.014976541,1.134829743,0.241162966,0.134243699,0.019736176,1.495485451,0.014976541,1.134829743,0.241162966,0.134243699
532nm/k01/coated_107,TRUE,TRUE,34,None,0.1925794,3.27901,2.51934,1.94812,0.020979,nan,nan,None,(1.55+0.01j),0.532,nan,0.032819152,1.126088412,0.020578363,0.706083345,0.372976991,0.51445504,0.037583843,1.290302819,0.021871552,0.750879189,0.418059716,0.316746902,0.040436402,1.38823492,0.023157873,0.795040274,0.427301343,0.239583234
532nm/k01/coated_108,TRUE,TRUE,34,None,0.248612,7.054735,5.03649,1.94165,0.0103959,nan,nan,None,(1.55+0.01j),0.532,nan,0.064964056,1.341599277,0.026609185,0.549517147,0.590401428,0.626724661,0.072705533,1.497729571,0.028936312,0.596086283,0.602006735,0.529693325,0.072196745,1.487248583,0.030306827,0.624318811,0.580218923,0.449576573
532nm/k01/coated_109,TRUE,TRUE,34,None,0.286558,10.803175,7.53545,1.94165,0.0103959,nan,nan,None,(1.55+0.01j),0.532,nan,0.104902194,1.624380752,0.031767486,0.491910528,0.697170428,0.715524628,0.118839295,1.842659586,0.034678984,0.537714083,0.708185881,0.616173945,0.113598653,1.761400943,0.036096742,0.559697093,0.682243219,0.576269969
532nm/k01/coated_110,TRUE,TRUE,34,None,0.316102,14.50075,10.0005,1.94165,0.0103959,nan,nan,None,(1.55+0.01j),0.532,nan,0.150393409,1.909137942,0.036241399,0.460058927,0.759022689,0.761548619,0.167334306,2.132262254,0.037172012,0.473665443,0.777857793,0.624267416,0.1611283,2.053182035,0.039605166,0.504669983,0.754201053,0.604730415
